optimizer,lr,seed,fold,n_train,n_val,total_epochs,best_epoch,train_loss_final,val_loss_final,train_acc_final,val_acc_final,macro_precision,macro_recall,macro_f1,weighted_f1,time_seconds,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9
adam,0.005,99,2,9960.0,2489.0,70.0,2.0,0.0311855886441644,0.659795387132383,0.9909638554216867,0.946163117717959,0.8465798694053548,0.8284382361491162,0.8354990260265989,0.9459688761346128,10.147822856903076,0.9664429530201344,0.972972972972973,0.9696969696969696,0.9969418960244648,0.9673590504451038,0.9819277108433736,0.9575971731448764,0.9093959731543624,0.9328743545611016,0.9429530201342282,0.9183006535947712,0.9304635761589404,0.972318339100346,0.9623287671232876,0.9672977624784854,0.8780487804878049,0.6666666666666666,0.7578947368421053,0.8533724340175953,0.983108108108108,0.913657770800628,0.9587301587301588,0.9648562300319488,0.961783439490446,0.0,0.0,0.0,0.9393939393939394,0.9393939393939394,0.9393939393939394
adam,0.005,99,3,9960.0,2489.0,70.0,2.0,0.0593770867983025,0.5808768983117893,0.9894578313253012,0.9558055443953396,0.8603028245968775,0.857509744439524,0.8582915683095813,0.955975089842574,10.203619003295898,0.9570957095709572,0.9797297297297296,0.968280467445743,0.9823529411764704,0.9910979228486648,0.9867060561299852,0.8597560975609756,0.9463087248322148,0.900958466453674,0.9926739926739928,0.8856209150326797,0.936096718480138,0.9534883720930232,0.9828767123287672,0.9679595278246206,0.9433962264150944,0.925925925925926,0.9345794392523364,0.9964912280701754,0.9594594594594594,0.9776247848537004,0.9558359621451104,0.9680511182108626,0.961904761904762,0.0,0.0,0.0,0.9619377162629758,0.936026936026936,0.9488054607508531
adam,0.005,99,4,9962.0,2487.0,70.0,1.0,0.0213870590730839,0.8276171453458665,0.9948805460750854,0.9453156413349416,0.8424451234442077,0.8442433101490874,0.8431722558156292,0.9454887728195372,10.198050022125244,0.9761092150170648,0.9662162162162162,0.9711375212224108,0.9734513274336284,0.9792284866468842,0.9763313609467454,0.936026936026936,0.936026936026936,0.936026936026936,0.8847352024922118,0.9281045751633988,0.9059011164274324,0.9711191335740073,0.9212328767123288,0.9455184534270652,0.8392857142857143,0.8703703703703703,0.8545454545454546,0.9531772575250836,0.9661016949152542,0.9595959595959596,0.9672131147540984,0.9424920127795527,0.9546925566343042,0.0,0.0,0.0,0.9233333333333332,0.9326599326599326,0.9279731993299832
adam,0.01,42,0,9956.0,2493.0,70.0,5.0,0.2322040090165024,0.5570777630918592,0.9208517476898352,0.8816686722823907,0.8411877078562793,0.7474159898153643,0.767390382945937,0.8902540323816723,10.536072015762327,0.9827586206896552,0.9628378378378378,0.9726962457337884,0.996875,0.9465875370919882,0.9710806697108068,0.9703389830508474,0.7684563758389261,0.8576779026217227,0.9923954372623576,0.8501628664495114,0.9157894736842106,0.996078431372549,0.8698630136986302,0.9287020109689214,1.0,0.3272727272727272,0.4931506849315069,0.5242369838420108,0.9864864864864864,0.6846424384525205,0.9764309764309764,0.9235668789808916,0.9492635024549918,0.0,0.0,0.0,0.9727626459143968,0.8389261744966443,0.9009009009009008
adam,0.01,42,1,9958.0,2491.0,70.0,0.0,0.1855488703013166,0.7420531617306092,0.9518979714802168,0.9221196306704136,0.850778563189138,0.7963914894658817,0.8119242953726366,0.9250285009149738,10.384629964828491,0.9664429530201344,0.972972972972973,0.9696969696969696,0.993920972644377,0.9703264094955488,0.981981981981982,0.6613995485327314,0.9832214765100672,0.7908232118758435,0.9777777777777776,0.8599348534201955,0.9150779896013864,0.9885057471264368,0.8835616438356164,0.9330922242314648,1.0,0.5185185185185185,0.6829268292682926,0.9752650176678446,0.9324324324324323,0.9533678756476685,0.9829351535836176,0.9201277955271564,0.9504950495049505,0.0,0.0,0.0,0.9615384615384616,0.9228187919463088,0.9417808219178082
adam,0.01,42,2,9960.0,2489.0,70.0,3.0,0.2173343268711219,0.7100127063107055,0.9413654618473896,0.9023704298915228,0.8378352028815753,0.7873761170173286,0.8029758749524165,0.9076313378470195,10.47731113433838,0.9964664310954064,0.9527027027027029,0.9740932642487048,0.9669669669669668,0.9554896142433236,0.9611940298507462,0.977859778597786,0.889261744966443,0.9314586994727592,0.6081632653061224,0.9738562091503268,0.7487437185929648,0.9846743295019156,0.8801369863013698,0.9294755877034356,0.9428571428571428,0.6111111111111112,0.7415730337078652,0.9653979238754326,0.9425675675675677,0.953846153846154,0.9657534246575342,0.9009584664536742,0.9322314049586776,0.0,0.0,0.0,0.9702127659574468,0.7676767676767676,0.857142857142857
adam,0.01,42,3,9960.0,2489.0,70.0,0.0,0.1755483375550544,0.6360538257478161,0.9394578313253013,0.9031739654479712,0.8441075414379187,0.7702812059085156,0.787603348734656,0.9077011312980596,10.42077898979187,0.9823943661971832,0.9425675675675677,0.9620689655172414,0.9938650306748468,0.9614243323442137,0.9773755656108598,0.5971370143149284,0.9798657718120806,0.7420584498094027,0.9609929078014184,0.8856209150326797,0.9217687074829932,0.9551724137931036,0.9486301369863014,0.9518900343642612,1.0,0.3888888888888889,0.56,0.996309963099631,0.9121621621621622,0.9523809523809524,0.9715302491103204,0.8722044728434505,0.9191919191919192,0.0,0.0,0.0,0.9836734693877552,0.8114478114478114,0.88929889298893
adam,0.01,42,4,9962.0,2487.0,70.0,1.0,0.5918715630525285,0.9677175192709586,0.845914475005019,0.8266988339364696,0.7671401352859699,0.7237053805579633,0.6794437527465318,0.8136990116593893,10.287601232528688,0.9888059701492538,0.8952702702702703,0.9397163120567376,0.9881305637982196,0.9881305637982196,0.9881305637982196,1.0,0.0303030303030303,0.0588235294117647,0.6637362637362637,0.9869281045751634,0.7936925098554534,0.9790209790209792,0.958904109589041,0.9688581314878892,0.1182795698924731,0.6111111111111112,0.1981981981981982,0.98932384341637,0.9423728813559322,0.9652777777777778,0.9789473684210528,0.8913738019169329,0.9331103678929766,0.0,0.0,0.0,0.9651567944250872,0.9326599326599326,0.9486301369863012
adam,0.01,7,0,9956.0,2493.0,70.0,0.0,0.1985708413937895,0.746118274988365,0.9416432302129368,0.9009225832330524,0.8293353646254792,0.7751243661278302,0.7898439489482834,0.9052617860561558,10.129733085632324,0.9826388888888888,0.956081081081081,0.9691780821917808,0.973293768545994,0.973293768545994,0.973293768545994,0.6004140786749482,0.9731543624161074,0.7426376440460949,0.9914893617021276,0.758957654723127,0.8597785977859778,0.960144927536232,0.9075342465753424,0.9330985915492958,0.8666666666666667,0.4727272727272727,0.611764705882353,0.9769230769230768,0.8581081081081081,0.9136690647482014,0.970873786407767,0.9554140127388536,0.9630818619582664,0.0,0.0,0.0,0.9709090909090908,0.8959731543624161,0.9319371727748692
adam,0.01,7,1,9958.0,2491.0,70.0,5.0,0.1911988016677146,0.4974540986202354,0.9320144607350872,0.9048574869530308,0.8445613953947152,0.7923816127764711,0.8091122340053898,0.9124286812851922,10.359898805618286,0.9962825278810408,0.9054054054054054,0.9486725663716814,0.9938271604938272,0.9554896142433236,0.9742813918305596,0.9727626459143968,0.8389261744966443,0.9009009009009008,0.587890625,0.980456026058632,0.7350427350427351,0.9962406015037594,0.9075342465753424,0.949820788530466,0.945945945945946,0.6481481481481481,0.7692307692307693,0.9890510948905108,0.9155405405405406,0.950877192982456,0.9829931972789115,0.9233226837060704,0.9522240527182868,0.0,0.0,0.0,0.9806201550387597,0.8489932885906041,0.9100719424460432
adam,0.01,7,2,9960.0,2489.0,70.0,3.0,0.2465185595453599,0.7552492025187311,0.9134538152610442,0.8722378465247087,0.8353691037388236,0.7365159627459885,0.756090537604047,0.8802641823450879,10.260940074920654,0.9644128113879004,0.9155405405405406,0.9393414211438476,0.9938650306748468,0.9614243323442137,0.9773755656108598,0.5185185185185185,0.9865771812080536,0.6797687861271676,0.9875,0.7745098039215687,0.8681318681318682,0.991304347826087,0.7808219178082192,0.8735632183908045,1.0,0.2962962962962963,0.4571428571428571,0.975,0.9222972972972971,0.9479166666666666,0.9635761589403974,0.9297124600638976,0.9463414634146342,0.0,0.0,0.0,0.9595141700404858,0.797979797979798,0.8713235294117647
adam,0.01,7,3,9960.0,2489.0,70.0,0.0,0.2252378523160606,0.7722753550337167,0.9203815261044176,0.8850944154278827,0.8379824497055125,0.7700956713521994,0.7862462315885862,0.8898416578565251,10.33736801147461,0.9633333333333334,0.9763513513513512,0.9697986577181208,0.9821428571428572,0.9792284866468842,0.9806835066864784,0.5500945179584121,0.976510067114094,0.7037484885126966,0.95985401459854,0.8594771241830066,0.906896551724138,0.9927007299270072,0.9315068493150684,0.96113074204947,1.0,0.5555555555555556,0.7142857142857143,0.9858156028368794,0.9391891891891893,0.9619377162629756,0.9893617021276596,0.5942492012779552,0.7425149700598801,0.0,0.0,0.0,0.9565217391304348,0.8888888888888888,0.9214659685863874
adam,0.01,7,4,9962.0,2487.0,70.0,3.0,0.2689531791530614,0.7657872659343623,0.9313390885364384,0.881383192601528,0.8376050273715107,0.7553292173501488,0.7758706156546877,0.8900423334197747,10.461444854736328,0.9823943661971832,0.9425675675675677,0.9620689655172414,1.0,0.9584569732937686,0.9787878787878788,0.5395948434622467,0.9865319865319864,0.6976190476190475,0.98828125,0.826797385620915,0.900355871886121,0.9578544061302682,0.8561643835616438,0.9041591320072332,1.0,0.4259259259259259,0.5974025974025974,1.0,0.8372881355932204,0.911439114391144,0.9848484848484848,0.8306709265175719,0.901213171577123,0.0,0.0,0.0,0.9230769230769232,0.8888888888888888,0.9056603773584906
adam,0.01,13,0,9956.0,2493.0,70.0,2.0,0.1913319642373711,0.6621768691564466,0.9558055443953396,0.9229843561973526,0.8505637790591114,0.7920194930163252,0.8079386599704039,0.9250904009836516,10.452855825424194,0.986159169550173,0.9628378378378378,0.9743589743589745,0.9850299401197604,0.9762611275964392,0.9806259314456036,0.9572953736654805,0.9026845637583892,0.929188255613126,0.6697038724373576,0.9576547231270358,0.7882037533512064,0.9756944444444444,0.9623287671232876,0.9689655172413792,1.0,0.4545454545454545,0.625,0.9964028776978416,0.9358108108108107,0.9651567944250872,0.9753521126760564,0.8821656050955414,0.9264214046822744,0.0,0.0,0.0,0.96,0.8859060402684564,0.9214659685863874
adam,0.01,13,1,9958.0,2491.0,70.0,1.0,0.2322170659233756,0.6108550695545649,0.918758786905001,0.8904054596547571,0.8423907198292561,0.7680643409665459,0.788460329820923,0.8986999089220806,10.199627876281738,0.9887218045112782,0.8885135135135135,0.9359430604982208,0.990909090909091,0.9703264094955488,0.9805097451274364,0.5528301886792453,0.9832214765100672,0.7077294685990339,0.9856115107913668,0.8925081433224755,0.9367521367521366,0.988095238095238,0.8527397260273972,0.9154411764705884,1.0,0.5,0.6666666666666666,0.9914529914529916,0.7837837837837838,0.8754716981132076,0.9728813559322034,0.9169329073482428,0.944078947368421,0.0,0.0,0.0,0.953405017921147,0.8926174496644296,0.9220103986135182
adam,0.01,13,2,9960.0,2489.0,70.0,1.0,0.1921338252604088,0.5809987899332649,0.9336345381526104,0.8975492165528325,0.8413779060643798,0.7712213146437505,0.7908271543659223,0.9047468411562892,10.1706862449646,1.0,0.8716216216216216,0.9314079422382672,1.0,0.9495548961424332,0.9741248097412482,0.9776119402985076,0.8791946308724832,0.9257950530035336,0.5769230769230769,0.9803921568627452,0.7263922518159805,0.9814814814814816,0.9075342465753424,0.9430604982206404,0.9615384615384616,0.4629629629629629,0.625,0.9809885931558936,0.8716216216216216,0.923076923076923,0.9895833333333334,0.9105431309904152,0.9484193011647256,0.0,0.0,0.0,0.9456521739130436,0.8787878787878788,0.9109947643979056
adam,0.01,13,3,9960.0,2489.0,70.0,0.0,0.1683196399059631,0.5900999150696582,0.9389558232931728,0.8995580554439534,0.8349961679310954,0.7939204879435383,0.8068380385855504,0.9072486032561824,10.153349161148071,0.9922178988326849,0.8614864864864865,0.922242314647378,0.9969512195121952,0.9703264094955488,0.9834586466165413,0.9765625,0.8389261744966443,0.9025270758122744,0.5859375,0.9803921568627452,0.7334963325183373,0.988593155893536,0.8904109589041096,0.9369369369369368,0.8863636363636364,0.7222222222222222,0.7959183673469388,0.9890909090909092,0.918918918918919,0.9527145359019265,0.9790209790209792,0.8945686900958466,0.9348914858096828,0.0,0.0,0.0,0.9552238805970148,0.8619528619528619,0.9061946902654868
adam,0.01,13,4,9962.0,2487.0,70.0,3.0,0.2621810669808689,0.589759912885384,0.9043364786187512,0.8854041013268998,0.8396293595067265,0.7726266774063189,0.7897497100822494,0.89126769679305,10.339514017105104,0.9849624060150376,0.8851351351351351,0.9323843416370108,0.9850746268656716,0.9792284866468842,0.982142857142857,0.9885714285714284,0.5824915824915825,0.733050847457627,0.5471014492753623,0.9869281045751634,0.703962703962704,0.9854545454545456,0.928082191780822,0.9559082892416224,0.9705882352941176,0.6111111111111112,0.7499999999999999,0.9847908745247148,0.8779661016949153,0.92831541218638,0.9639344262295082,0.939297124600639,0.9514563106796116,0.0,0.0,0.0,0.9858156028368794,0.936026936026936,0.9602763385146804
adam,0.01,21,0,9956.0,2493.0,70.0,6.0,0.2083735589741226,0.3935901677321613,0.917838489353154,0.8820697954271961,0.8457982216020463,0.7543583829065732,0.7773821363368429,0.8919902100881552,10.408427000045776,0.9928057553956836,0.9324324324324323,0.961672473867596,0.996969696969697,0.9762611275964392,0.9865067466266868,0.9883720930232558,0.8557046979865772,0.9172661870503598,0.5206896551724138,0.98371335504886,0.6809470124013528,0.9920948616600792,0.8595890410958904,0.9211009174311928,1.0,0.4181818181818181,0.5897435897435896,0.9925373134328358,0.8986486486486487,0.943262411347518,0.9930313588850174,0.9076433121019108,0.9484193011647254,0.0,0.0,0.0,0.9814814814814816,0.7114093959731543,0.8249027237354085
adam,0.01,21,1,9958.0,2491.0,70.0,5.0,0.1564275006449086,0.5856896191948742,0.9453705563366138,0.9032517061421116,0.8376984044273618,0.7804989547577088,0.7973928117351343,0.9091970915959506,10.50722599029541,0.9963898916967509,0.9324324324324323,0.963350785340314,0.9908814589665652,0.9673590504451038,0.9789789789789788,0.9875,0.7953020134228188,0.8810408921933086,0.5968379446640316,0.98371335504886,0.7429274292742927,0.9855072463768116,0.9315068493150684,0.9577464788732394,0.9032258064516128,0.5185185185185185,0.6588235294117647,0.9711191335740073,0.9087837837837838,0.9389179755671904,0.9858156028368794,0.8881789137380192,0.9344537815126048,0.0,0.0,0.0,0.9597069597069596,0.8791946308724832,0.9176882661996496
adam,0.01,21,2,9960.0,2489.0,70.0,1.0,0.1678847656040926,0.7651611865058907,0.9390562248995984,0.887906789875452,0.7971035444345672,0.8043011066176335,0.7729398258092628,0.9136125633500062,10.4213969707489,0.9855072463768116,0.918918918918919,0.951048951048951,0.975975975975976,0.9643916913946587,0.9701492537313432,0.95703125,0.8221476510067114,0.8844765342960288,0.9717314487632508,0.8986928104575164,0.933786078098472,0.96,0.9041095890410958,0.9312169312169312,0.1925925925925926,0.9629629629629628,0.3209876543209877,0.981132075471698,0.8783783783783784,0.9269162210338682,0.975177304964539,0.8785942492012779,0.9243697478991596,0.0,0.0,0.0,0.9718875502008032,0.8148148148148148,0.8864468864468864
adam,0.01,21,3,9960.0,2489.0,70.0,4.0,0.1618150530996501,0.6071209228972061,0.9474899598393576,0.9228605865809562,0.849379300719024,0.8045419486673977,0.819290989683053,0.926582779681946,10.420348882675173,0.9895833333333334,0.9628378378378378,0.976027397260274,0.9907692307692308,0.9554896142433236,0.972809667673716,0.9642857142857144,0.906040268456376,0.934256055363322,0.6629464285714286,0.9705882352941176,0.7877984084880637,0.9924812030075189,0.9041095890410958,0.946236559139785,0.9705882352941176,0.6111111111111112,0.7499999999999999,0.9857651245551602,0.9358108108108107,0.9601386481802426,0.9595959595959596,0.9105431309904152,0.9344262295081966,0.0,0.0,0.0,0.9777777777777776,0.8888888888888888,0.931216931216931
adam,0.01,21,4,9962.0,2487.0,70.0,3.0,0.2357876443402274,0.7568400910308755,0.9267215418590644,0.887816646562123,0.8362528671674502,0.7675082224478971,0.7862303837624566,0.894237582684188,10.467727184295654,0.988929889298893,0.9054054054054054,0.945326278659612,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9858490566037736,0.7037037037037037,0.8212180746561885,0.5657894736842105,0.9836601307189542,0.7183770883054893,0.9612676056338028,0.934931506849315,0.9479166666666669,0.9655172413793104,0.5185185185185185,0.6746987951807228,0.9886792452830188,0.888135593220339,0.9357142857142856,0.9708029197080292,0.8498402555910544,0.9063032367972744,0.0,0.0,0.0,0.950530035335689,0.9057239057239056,0.9275862068965516
adam,0.01,99,0,9956.0,2493.0,70.0,0.0,0.1936467885580392,0.5372125504625136,0.9378264363198072,0.9097472924187726,0.8475897289342406,0.7869656013337324,0.8038688730908268,0.91470035982147,10.411195039749146,0.6112266112266113,0.9932432432432432,0.7567567567567568,0.9909638554216867,0.9762611275964392,0.98355754857997,0.9783393501805054,0.9093959731543624,0.942608695652174,0.992,0.8078175895765473,0.8904847396768403,0.9714285714285714,0.9315068493150684,0.9510489510489512,1.0,0.5272727272727272,0.6904761904761904,0.9854545454545456,0.9155405405405406,0.9492119089316988,0.9800664451827242,0.9394904458598726,0.959349593495935,0.0,0.0,0.0,0.9664179104477612,0.8691275167785235,0.9151943462897526
adam,0.01,99,1,9958.0,2491.0,70.0,2.0,0.259738810051853,0.6298859208803423,0.9201646917051616,0.8968285828984344,0.8409713626740389,0.7924855167811244,0.8075826970327864,0.9050475466099082,10.333259105682371,0.9822695035460992,0.9358108108108107,0.9584775086505192,0.9969325153374232,0.9643916913946587,0.9803921568627452,0.979253112033195,0.7919463087248322,0.8756957328385898,0.9717314487632508,0.8957654723127035,0.9322033898305084,0.9890909090909092,0.9315068493150684,0.9594356261022928,0.975,0.7222222222222222,0.8297872340425532,0.9817518248175182,0.9087837837837838,0.943859649122807,0.9695817490494296,0.8146964856230032,0.8854166666666666,0.0,0.0,0.0,0.5641025641025641,0.959731543624161,0.7105590062111801
adam,0.01,99,2,9960.0,2489.0,70.0,3.0,0.1395250808386426,0.761375048659594,0.9504016064257028,0.907191643230213,0.8366730618483859,0.7792652682915794,0.7950853598185204,0.911296825280396,10.482563734054564,0.9823943661971832,0.9425675675675677,0.9620689655172414,0.9879518072289156,0.973293768545994,0.9805680119581464,0.9798387096774194,0.8154362416107382,0.8901098901098901,0.950354609929078,0.8758169934640523,0.91156462585034,0.9850187265917604,0.9006849315068494,0.9409660107334524,0.925925925925926,0.4629629629629629,0.617283950617284,0.9750889679715302,0.9256756756756755,0.949740034662045,0.9634551495016612,0.926517571884984,0.9446254071661238,0.0,0.0,0.0,0.6167023554603854,0.9696969696969696,0.7539267015706806
adam,0.01,99,3,9960.0,2489.0,70.0,4.0,0.1304492221035527,0.5610290145693316,0.953714859437751,0.9176376054640418,0.8464599449023366,0.80159029869302,0.8161908193435577,0.9216265143456536,10.28706407546997,1.0,0.9155405405405406,0.9559082892416226,0.9939024390243902,0.9673590504451038,0.9804511278195488,0.9592592592592591,0.8691275167785235,0.9119718309859156,0.649890590809628,0.9705882352941176,0.7785058977719527,0.9717314487632508,0.9417808219178082,0.9565217391304348,0.9714285714285714,0.6296296296296297,0.7640449438202247,0.9694915254237289,0.9662162162162162,0.9678510998307952,0.976027397260274,0.9105431309904152,0.9421487603305784,0.0,0.0,0.0,0.9728682170542636,0.8451178451178452,0.9045045045045044
adam,0.01,99,4,9962.0,2487.0,70.0,1.0,0.1558006578020252,0.592914221923649,0.9436860068259386,0.904302372336148,0.8466973793993884,0.7720030011171906,0.7910067780818575,0.9095783797868688,10.116850137710571,0.9891696750902528,0.9256756756756755,0.956369982547993,0.987987987987988,0.9762611275964392,0.982089552238806,0.9777777777777776,0.8888888888888888,0.931216931216931,0.5968063872255489,0.977124183006536,0.7410161090458487,0.984375,0.863013698630137,0.9197080291970804,1.0,0.4074074074074074,0.5789473684210525,0.988929889298893,0.9084745762711864,0.9469964664310954,0.9825174825174824,0.8977635782747604,0.9382303839732888,0.0,0.0,0.0,0.959409594095941,0.8754208754208754,0.915492957746479
